location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,ni_me,monthly,vw_cap,1,3940,1217,1986-03-31,0.0139147433855463
usa,ni_me,monthly,vw_cap,1,3917,1207,1986-04-30,-0.0152503065702566
usa,ni_me,monthly,vw_cap,1,3993,1218,1986-05-31,-0.00317857612046203
usa,ni_me,monthly,vw_cap,1,4036,1268,1986-06-30,0.0338192894567808
usa,ni_me,monthly,vw_cap,1,4061,1276,1986-07-31,0.0571972581484974
usa,ni_me,monthly,vw_cap,1,4074,1236,1986-08-31,0.0158555133611066
usa,ni_me,monthly,vw_cap,1,4140,1301,1986-09-30,-0.00380515391364364
usa,ni_me,monthly,vw_cap,1,4160,1288,1986-10-31,-0.00277356821635601
usa,ni_me,monthly,vw_cap,1,4163,1329,1986-11-30,0.00412285887775579
usa,ni_me,monthly,vw_cap,1,4137,1342,1986-12-31,0.00442410977399207
usa,ni_me,monthly,vw_cap,1,4162,1365,1987-01-31,-0.045789505285913
usa,ni_me,monthly,vw_cap,1,4182,1397,1987-02-28,-0.038904604746966
usa,ni_me,monthly,vw_cap,1,4202,1383,1987-03-31,-0.0336241620716895
usa,ni_me,monthly,vw_cap,1,4221,1412,1987-04-30,-0.0345473153973182
usa,ni_me,monthly,vw_cap,1,4296,1410,1987-05-31,-0.0255700021003852
usa,ni_me,monthly,vw_cap,1,4317,1404,1987-06-30,0.0309835761260524
usa,ni_me,monthly,vw_cap,1,4339,1430,1987-07-31,-0.0375385483494443
usa,ni_me,monthly,vw_cap,1,4403,1452,1987-08-31,0.0213055537827825
usa,ni_me,monthly,vw_cap,1,4419,1470,1987-09-30,-0.0171960488653458
usa,ni_me,monthly,vw_cap,1,4431,1448,1987-10-31,0.0979995469783595
usa,ni_me,monthly,vw_cap,1,4453,1462,1987-11-30,0.014734649363766
usa,ni_me,monthly,vw_cap,1,4415,1452,1987-12-31,-0.0237431498755404
usa,ni_me,monthly,vw_cap,1,4396,1517,1988-01-31,0.0760746869735485
usa,ni_me,monthly,vw_cap,1,4355,1443,1988-02-29,-0.0136913723983839
usa,ni_me,monthly,vw_cap,1,4349,1418,1988-03-31,-0.0113347570091485
usa,ni_me,monthly,vw_cap,1,4317,1409,1988-04-30,-0.0110840920509278
usa,ni_me,monthly,vw_cap,1,4438,1415,1988-05-31,0.0146289553473046
usa,ni_me,monthly,vw_cap,1,4421,1407,1988-06-30,0.00628412463126998
usa,ni_me,monthly,vw_cap,1,4387,1399,1988-07-31,0.0103188062658008
usa,ni_me,monthly,vw_cap,1,4359,1342,1988-08-31,0.0113046794974731
usa,ni_me,monthly,vw_cap,1,4354,1336,1988-09-30,0.0148013985215662
usa,ni_me,monthly,vw_cap,1,4351,1343,1988-10-31,0.0212575393598324
usa,ni_me,monthly,vw_cap,1,4384,1332,1988-11-30,-0.00293634808026286
usa,ni_me,monthly,vw_cap,1,4341,1319,1988-12-31,-0.00786397750550793
usa,ni_me,monthly,vw_cap,1,4324,1327,1989-01-31,-0.00148916305339105
usa,ni_me,monthly,vw_cap,1,4311,1318,1989-02-28,-0.00984047729086213
usa,ni_me,monthly,vw_cap,1,4304,1324,1989-03-31,-0.00029860995818364
usa,ni_me,monthly,vw_cap,1,4274,1328,1989-04-30,-0.0099065466066912
usa,ni_me,monthly,vw_cap,1,4360,1311,1989-05-31,-0.00335877078010985
usa,ni_me,monthly,vw_cap,1,4324,1337,1989-06-30,0.000283797539004744
usa,ni_me,monthly,vw_cap,1,4279,1330,1989-07-31,0.00124316251654621
usa,ni_me,monthly,vw_cap,1,4251,1304,1989-08-31,0.0184740734516334
usa,ni_me,monthly,vw_cap,1,4230,1314,1989-09-30,-0.0106539380867052
usa,ni_me,monthly,vw_cap,1,4238,1315,1989-10-31,-0.00874498149241451
usa,ni_me,monthly,vw_cap,1,4242,1287,1989-11-30,-0.0225498503637405
usa,ni_me,monthly,vw_cap,1,4232,1294,1989-12-31,0.00441270024157548
usa,ni_me,monthly,vw_cap,1,4220,1318,1990-01-31,-0.0000345704348050507
usa,ni_me,monthly,vw_cap,1,4219,1317,1990-02-28,0.00167915526207344
usa,ni_me,monthly,vw_cap,1,4187,1296,1990-03-31,-0.00440158426344977
usa,ni_me,monthly,vw_cap,1,4183,1327,1990-04-30,-0.011761311440446
usa,ni_me,monthly,vw_cap,1,4224,1312,1990-05-31,-0.021949686705948
usa,ni_me,monthly,vw_cap,1,4206,1331,1990-06-30,-0.0103434655859887
usa,ni_me,monthly,vw_cap,1,4191,1334,1990-07-31,0.01281088989469
usa,ni_me,monthly,vw_cap,1,4216,1355,1990-08-31,-0.00695678410372209
usa,ni_me,monthly,vw_cap,1,4203,1365,1990-09-30,-0.00499997219286652
usa,ni_me,monthly,vw_cap,1,4206,1389,1990-10-31,0.0054808985943902
usa,ni_me,monthly,vw_cap,1,4218,1433,1990-11-30,0.0433503163948373
usa,ni_me,monthly,vw_cap,1,4220,1481,1990-12-31,0.0330491210166431
usa,ni_me,monthly,vw_cap,1,4206,1492,1991-01-31,0.0222381733380229
usa,ni_me,monthly,vw_cap,1,4205,1462,1991-02-28,-0.00519124448168454
usa,ni_me,monthly,vw_cap,1,4203,1436,1991-03-31,-0.0140669051775086
usa,ni_me,monthly,vw_cap,1,4145,1394,1991-04-30,0.0207679272508875
usa,ni_me,monthly,vw_cap,1,4206,1404,1991-05-31,-0.00289287253309836
usa,ni_me,monthly,vw_cap,1,4226,1434,1991-06-30,0.0206450173032289
usa,ni_me,monthly,vw_cap,1,4260,1437,1991-07-31,-0.0139301313386956
usa,ni_me,monthly,vw_cap,1,4250,1449,1991-08-31,-0.000246405446479744
usa,ni_me,monthly,vw_cap,1,4260,1473,1991-09-30,0.00972775217766556
usa,ni_me,monthly,vw_cap,1,4258,1483,1991-10-31,-0.0238963466703213
usa,ni_me,monthly,vw_cap,1,4245,1483,1991-11-30,0.0172393023487913
usa,ni_me,monthly,vw_cap,1,4272,1477,1991-12-31,-0.0203820504841935
usa,ni_me,monthly,vw_cap,1,4273,1534,1992-01-31,-0.0383074264794499
usa,ni_me,monthly,vw_cap,1,4244,1492,1992-02-29,-0.00656607102158122
usa,ni_me,monthly,vw_cap,1,4207,1451,1992-03-31,0.0265322643358066
usa,ni_me,monthly,vw_cap,1,4237,1428,1992-04-30,0.0378704302105728
usa,ni_me,monthly,vw_cap,1,4293,1465,1992-05-31,0.00447087182992624
usa,ni_me,monthly,vw_cap,1,4275,1480,1992-06-30,0.0265421957252461
usa,ni_me,monthly,vw_cap,1,4282,1510,1992-07-31,0.0177932954461168
usa,ni_me,monthly,vw_cap,1,4290,1578,1992-08-31,0.0179017811425931
usa,ni_me,monthly,vw_cap,1,4286,1589,1992-09-30,0.00720699686962224
usa,ni_me,monthly,vw_cap,1,4275,1599,1992-10-31,-0.00107766148096096
usa,ni_me,monthly,vw_cap,1,4313,1613,1992-11-30,-0.00464784448831049
usa,ni_me,monthly,vw_cap,1,4280,1605,1992-12-31,0.00882482840543186
usa,ni_me,monthly,vw_cap,1,4346,1623,1993-01-31,-0.0096156967252379
usa,ni_me,monthly,vw_cap,1,4349,1619,1993-02-28,0.0304614856226235
usa,ni_me,monthly,vw_cap,1,4345,1598,1993-03-31,-0.0140481688843421
usa,ni_me,monthly,vw_cap,1,4348,1629,1993-04-30,-0.0130116722940063
usa,ni_me,monthly,vw_cap,1,4440,1632,1993-05-31,-0.0497702804736393
usa,ni_me,monthly,vw_cap,1,4434,1670,1993-06-30,0.0139045821046611
usa,ni_me,monthly,vw_cap,1,4453,1684,1993-07-31,-0.00666989519631703
usa,ni_me,monthly,vw_cap,1,4499,1675,1993-08-31,-0.0274757292898436
usa,ni_me,monthly,vw_cap,1,4533,1699,1993-09-30,-0.000331271850080491
usa,ni_me,monthly,vw_cap,1,4551,1713,1993-10-31,-0.0320207508222627
usa,ni_me,monthly,vw_cap,1,4633,1765,1993-11-30,0.00880026366924251
usa,ni_me,monthly,vw_cap,1,4658,1735,1993-12-31,-0.00381072649079904
usa,ni_me,monthly,vw_cap,1,4746,1792,1994-01-31,-0.0158964371065967
usa,ni_me,monthly,vw_cap,1,4755,1779,1994-02-28,0.00851528107552491
usa,ni_me,monthly,vw_cap,1,4782,1793,1994-03-31,0.0317704963764482
usa,ni_me,monthly,vw_cap,1,4826,1792,1994-04-30,0.0216769636152887
usa,ni_me,monthly,vw_cap,1,5286,2120,1994-05-31,0.00844672990968125
usa,ni_me,monthly,vw_cap,1,5292,2116,1994-06-30,0.0173590920784385
usa,ni_me,monthly,vw_cap,1,5298,2109,1994-07-31,0.00119897643926401
usa,ni_me,monthly,vw_cap,1,5353,2153,1994-08-31,-0.0182585810699431
usa,ni_me,monthly,vw_cap,1,5355,2163,1994-09-30,-0.031727888056154
usa,ni_me,monthly,vw_cap,1,5331,2136,1994-10-31,0.000398609502568114
usa,ni_me,monthly,vw_cap,1,5375,2158,1994-11-30,0.0138978509225301
usa,ni_me,monthly,vw_cap,1,5391,2173,1994-12-31,0.00231906560847731
usa,ni_me,monthly,vw_cap,1,5433,2260,1995-01-31,0.0364139269188031
usa,ni_me,monthly,vw_cap,1,5462,2246,1995-02-28,0.0076262335941084
usa,ni_me,monthly,vw_cap,1,5450,2273,1995-03-31,-0.0243243559936661
usa,ni_me,monthly,vw_cap,1,5436,2349,1995-04-30,0.00971762788309094
usa,ni_me,monthly,vw_cap,1,5484,2280,1995-05-31,0.0265738971007161
usa,ni_me,monthly,vw_cap,1,5502,2291,1995-06-30,-0.03718941085735
usa,ni_me,monthly,vw_cap,1,5411,2305,1995-07-31,-0.0379064552028932
usa,ni_me,monthly,vw_cap,1,5441,2322,1995-08-31,0.0098499632245707
usa,ni_me,monthly,vw_cap,1,5444,2317,1995-09-30,0.00394046934768138
usa,ni_me,monthly,vw_cap,1,5385,2300,1995-10-31,0.0205137416297245
usa,ni_me,monthly,vw_cap,1,5456,2292,1995-11-30,0.00643030717349102
usa,ni_me,monthly,vw_cap,1,5485,2337,1995-12-31,-0.00259941647088891
usa,ni_me,monthly,vw_cap,1,5519,2373,1996-01-31,0.0115240329553898
usa,ni_me,monthly,vw_cap,1,5489,2334,1996-02-29,-0.0180928094051508
usa,ni_me,monthly,vw_cap,1,5512,2339,1996-03-31,-0.00087551836502562
usa,ni_me,monthly,vw_cap,1,5478,2334,1996-04-30,-0.0529943324825615
usa,ni_me,monthly,vw_cap,1,5545,2307,1996-05-31,-0.0292002106601066
usa,ni_me,monthly,vw_cap,1,5575,2294,1996-06-30,0.0453390470673194
usa,ni_me,monthly,vw_cap,1,5620,2348,1996-07-31,0.0730692475771031
usa,ni_me,monthly,vw_cap,1,5706,2328,1996-08-31,-0.0097012571905218
usa,ni_me,monthly,vw_cap,1,5697,2344,1996-09-30,-0.0225281219534348
usa,ni_me,monthly,vw_cap,1,5700,2379,1996-10-31,0.0552585381395807
usa,ni_me,monthly,vw_cap,1,5803,2370,1996-11-30,0.0486569212212802
usa,ni_me,monthly,vw_cap,1,5908,2451,1996-12-31,0.0140966391241232
usa,ni_me,monthly,vw_cap,1,5886,2439,1997-01-31,0.00551836885101462
usa,ni_me,monthly,vw_cap,1,5823,2326,1997-02-28,0.0713636156970117
usa,ni_me,monthly,vw_cap,1,5879,2291,1997-03-31,0.0310097339643589
usa,ni_me,monthly,vw_cap,1,5886,2276,1997-04-30,0.0381244455962559
usa,ni_me,monthly,vw_cap,1,5952,2306,1997-05-31,-0.0324496542197722
usa,ni_me,monthly,vw_cap,1,5951,2361,1997-06-30,0.0168167329845705
usa,ni_me,monthly,vw_cap,1,5966,2381,1997-07-31,-0.0062313548102316
usa,ni_me,monthly,vw_cap,1,5970,2387,1997-08-31,-0.00608257544580583
usa,ni_me,monthly,vw_cap,1,5909,2326,1997-09-30,-0.0040943761015292
usa,ni_me,monthly,vw_cap,1,5876,2302,1997-10-31,0.0369047112528632
usa,ni_me,monthly,vw_cap,1,5850,2205,1997-11-30,0.0524500220645022
usa,ni_me,monthly,vw_cap,1,5965,2242,1997-12-31,0.0364178963111959
usa,ni_me,monthly,vw_cap,1,5943,2272,1998-01-31,-0.0143300520251989
usa,ni_me,monthly,vw_cap,1,5902,2340,1998-02-28,-0.0128499792515459
usa,ni_me,monthly,vw_cap,1,5876,2357,1998-03-31,-0.00562135411294845
usa,ni_me,monthly,vw_cap,1,5826,2363,1998-04-30,-0.00649696719020383
usa,ni_me,monthly,vw_cap,1,5917,2381,1998-05-31,0.0267614538056195
usa,ni_me,monthly,vw_cap,1,5898,2349,1998-06-30,-0.0394353487630162
usa,ni_me,monthly,vw_cap,1,5874,2400,1998-07-31,-0.00464437650827147
usa,ni_me,monthly,vw_cap,1,5803,2362,1998-08-31,0.0554094996436317
usa,ni_me,monthly,vw_cap,1,5798,2325,1998-09-30,-0.0505548726353425
usa,ni_me,monthly,vw_cap,1,5752,2406,1998-10-31,0.0391577039976657
usa,ni_me,monthly,vw_cap,1,5801,2500,1998-11-30,-0.0287444492699834
usa,ni_me,monthly,vw_cap,1,5710,2476,1998-12-31,-0.0734825086790499
usa,ni_me,monthly,vw_cap,1,5650,2540,1999-01-31,-0.0881080181231123
usa,ni_me,monthly,vw_cap,1,5516,2415,1999-02-28,0.0336119058911032
usa,ni_me,monthly,vw_cap,1,5485,2405,1999-03-31,-0.0607762148307082
usa,ni_me,monthly,vw_cap,1,5448,2465,1999-04-30,0.0390631623919181
usa,ni_me,monthly,vw_cap,1,5543,2516,1999-05-31,0.0400828609518316
usa,ni_me,monthly,vw_cap,1,5522,2486,1999-06-30,-0.0558578280268673
usa,ni_me,monthly,vw_cap,1,5518,2531,1999-07-31,0.00468726490058955
usa,ni_me,monthly,vw_cap,1,5472,2487,1999-08-31,-0.0360469272570624
usa,ni_me,monthly,vw_cap,1,5446,2507,1999-09-30,-0.0539839432987914
usa,ni_me,monthly,vw_cap,1,5406,2538,1999-10-31,-0.045777288532095
usa,ni_me,monthly,vw_cap,1,5403,2561,1999-11-30,-0.160359122142824
usa,ni_me,monthly,vw_cap,1,5318,2558,1999-12-31,-0.195586839384542
usa,ni_me,monthly,vw_cap,1,5287,2617,2000-01-31,-0.072007400174448
usa,ni_me,monthly,vw_cap,1,5165,2531,2000-02-29,-0.319980331493463
usa,ni_me,monthly,vw_cap,1,5127,2544,2000-03-31,0.245206225970004
usa,ni_me,monthly,vw_cap,1,5181,2543,2000-04-30,0.224563754422877
usa,ni_me,monthly,vw_cap,1,5391,2668,2000-05-31,0.16690485347617
usa,ni_me,monthly,vw_cap,1,5435,2634,2000-06-30,-0.257513051154794
usa,ni_me,monthly,vw_cap,1,5375,2656,2000-07-31,0.126571268720769
usa,ni_me,monthly,vw_cap,1,5390,2619,2000-08-31,-0.0445280154712183
usa,ni_me,monthly,vw_cap,1,5418,2664,2000-09-30,0.0869674589986101
usa,ni_me,monthly,vw_cap,1,5366,2597,2000-10-31,0.150263426695299
usa,ni_me,monthly,vw_cap,1,5398,2576,2000-11-30,0.261878633135514
usa,ni_me,monthly,vw_cap,1,5430,2517,2000-12-31,0.0584506236667809
usa,ni_me,monthly,vw_cap,1,5421,2544,2001-01-31,-0.0183790869037024
usa,ni_me,monthly,vw_cap,1,5268,2419,2001-02-28,0.200833192170903
usa,ni_me,monthly,vw_cap,1,5288,2375,2001-03-31,0.150951688847751
usa,ni_me,monthly,vw_cap,1,5251,2304,2001-04-30,-0.0767903127240034
usa,ni_me,monthly,vw_cap,1,5199,2218,2001-05-31,0.0183124105537911
usa,ni_me,monthly,vw_cap,1,5125,2195,2001-06-30,0.0145325456019678
usa,ni_me,monthly,vw_cap,1,5081,2209,2001-07-31,0.097828692344102
usa,ni_me,monthly,vw_cap,1,5077,2127,2001-08-31,0.0679766900005369
usa,ni_me,monthly,vw_cap,1,5032,2080,2001-09-30,0.0715832756707327
usa,ni_me,monthly,vw_cap,1,4983,2024,2001-10-31,-0.0361284619858889
usa,ni_me,monthly,vw_cap,1,4919,1979,2001-11-30,-0.0555380659718697
usa,ni_me,monthly,vw_cap,1,4877,2009,2001-12-31,0.0152698814986086
usa,ni_me,monthly,vw_cap,1,4844,2021,2002-01-31,0.0489674227888438
usa,ni_me,monthly,vw_cap,1,4839,1964,2002-02-28,0.106877717762283
usa,ni_me,monthly,vw_cap,1,4858,1953,2002-03-31,-0.00824185655816141
usa,ni_me,monthly,vw_cap,1,4821,1938,2002-04-30,0.0853426641241414
usa,ni_me,monthly,vw_cap,1,4818,1897,2002-05-31,0.0362101190280647
usa,ni_me,monthly,vw_cap,1,4790,1869,2002-06-30,0.0880018167887952
usa,ni_me,monthly,vw_cap,1,4774,1812,2002-07-31,0.0487283646663574
usa,ni_me,monthly,vw_cap,1,4734,1791,2002-08-31,0.0219971861455812
usa,ni_me,monthly,vw_cap,1,4707,1815,2002-09-30,0.0287080133783322
usa,ni_me,monthly,vw_cap,1,4653,1761,2002-10-31,-0.060998647080187
usa,ni_me,monthly,vw_cap,1,4619,1800,2002-11-30,-0.0997741478607028
usa,ni_me,monthly,vw_cap,1,4565,1825,2002-12-31,0.0753458306487337
usa,ni_me,monthly,vw_cap,1,4538,1790,2003-01-31,-0.00361556415668207
usa,ni_me,monthly,vw_cap,1,4473,1756,2003-02-28,-0.0139624852608584
usa,ni_me,monthly,vw_cap,1,4366,1700,2003-03-31,0.00395520612392648
usa,ni_me,monthly,vw_cap,1,4305,1694,2003-04-30,-0.00874123761586726
usa,ni_me,monthly,vw_cap,1,4261,1723,2003-05-31,-0.0585009292657735
usa,ni_me,monthly,vw_cap,1,4224,1752,2003-06-30,0.00600283175226755
usa,ni_me,monthly,vw_cap,1,4183,1722,2003-07-31,-0.0154161526550486
usa,ni_me,monthly,vw_cap,1,4116,1679,2003-08-31,-0.0398145184282438
usa,ni_me,monthly,vw_cap,1,4076,1677,2003-09-30,0.0196107884241578
usa,ni_me,monthly,vw_cap,1,4044,1650,2003-10-31,-0.024003665328558
usa,ni_me,monthly,vw_cap,1,4064,1650,2003-11-30,0.000727381408606512
usa,ni_me,monthly,vw_cap,1,4062,1663,2003-12-31,0.014807918405129
usa,ni_me,monthly,vw_cap,1,4082,1646,2004-01-31,-0.0435495517013631
usa,ni_me,monthly,vw_cap,1,4030,1617,2004-02-29,0.0313846267801469
usa,ni_me,monthly,vw_cap,1,4059,1599,2004-03-31,0.0249138879836302
usa,ni_me,monthly,vw_cap,1,4032,1590,2004-04-30,0.0238692343156509
usa,ni_me,monthly,vw_cap,1,4047,1557,2004-05-31,-0.00958774791344556
usa,ni_me,monthly,vw_cap,1,4067,1577,2004-06-30,-0.00145277177138561
usa,ni_me,monthly,vw_cap,1,4064,1564,2004-07-31,0.0642004764986294
usa,ni_me,monthly,vw_cap,1,4033,1530,2004-08-31,0.0344347884068589
usa,ni_me,monthly,vw_cap,1,4049,1551,2004-09-30,-0.0205425745665777
usa,ni_me,monthly,vw_cap,1,4036,1560,2004-10-31,-0.00586327836526933
usa,ni_me,monthly,vw_cap,1,4030,1562,2004-11-30,-0.004633360679922
usa,ni_me,monthly,vw_cap,1,4008,1522,2004-12-31,-0.000867548543129537
usa,ni_me,monthly,vw_cap,1,4008,1513,2005-01-31,0.0331958713758902
usa,ni_me,monthly,vw_cap,1,3983,1461,2005-02-28,0.0194162402520002
usa,ni_me,monthly,vw_cap,1,4003,1491,2005-03-31,0.0202539911000872
usa,ni_me,monthly,vw_cap,1,4014,1506,2005-04-30,0.0158021395992437
usa,ni_me,monthly,vw_cap,1,4016,1461,2005-05-31,-0.0121843607390604
usa,ni_me,monthly,vw_cap,1,4029,1494,2005-06-30,0.00493034472457602
usa,ni_me,monthly,vw_cap,1,4038,1500,2005-07-31,-0.011202612911555
usa,ni_me,monthly,vw_cap,1,4004,1450,2005-08-31,-0.00840994679054965
usa,ni_me,monthly,vw_cap,1,4004,1473,2005-09-30,-0.00722055845444334
usa,ni_me,monthly,vw_cap,1,3985,1485,2005-10-31,0.0183138749180122
usa,ni_me,monthly,vw_cap,1,3978,1447,2005-11-30,-0.00165609197582438
usa,ni_me,monthly,vw_cap,1,3978,1461,2005-12-31,-0.00838073366376601
usa,ni_me,monthly,vw_cap,1,3933,1436,2006-01-31,-0.0376819897976814
usa,ni_me,monthly,vw_cap,1,3919,1441,2006-02-28,0.0186913557873329
usa,ni_me,monthly,vw_cap,1,3909,1434,2006-03-31,-0.0100866337372593
usa,ni_me,monthly,vw_cap,1,3895,1413,2006-04-30,0.00902424572699792
usa,ni_me,monthly,vw_cap,1,3972,1458,2006-05-31,0.0312367213056198
usa,ni_me,monthly,vw_cap,1,3931,1424,2006-06-30,0.0152927246939297
usa,ni_me,monthly,vw_cap,1,3913,1405,2006-07-31,0.0363325683765687
usa,ni_me,monthly,vw_cap,1,3951,1423,2006-08-31,-0.0154048698924427
usa,ni_me,monthly,vw_cap,1,3899,1414,2006-09-30,0.012966953522681
usa,ni_me,monthly,vw_cap,1,3953,1468,2006-10-31,0.0029141777123359
usa,ni_me,monthly,vw_cap,1,3921,1419,2006-11-30,-0.00397998560259726
usa,ni_me,monthly,vw_cap,1,3928,1426,2006-12-31,0.00693164559720824
usa,ni_me,monthly,vw_cap,1,3922,1424,2007-01-31,-0.00624326374275346
usa,ni_me,monthly,vw_cap,1,3867,1407,2007-02-28,-0.0012549381042643
usa,ni_me,monthly,vw_cap,1,3901,1428,2007-03-31,0.00800124712409312
usa,ni_me,monthly,vw_cap,1,3879,1427,2007-04-30,0.0101884683210744
usa,ni_me,monthly,vw_cap,1,3951,1445,2007-05-31,0.00653989831121276
usa,ni_me,monthly,vw_cap,1,3985,1496,2007-06-30,-0.0155545080808533
usa,ni_me,monthly,vw_cap,1,3942,1453,2007-07-31,-0.0285957271891155
usa,ni_me,monthly,vw_cap,1,3897,1426,2007-08-31,-0.000722672808845412
usa,ni_me,monthly,vw_cap,1,3896,1448,2007-09-30,-0.0320471564137452
usa,ni_me,monthly,vw_cap,1,3883,1471,2007-10-31,-0.0473754794866458
usa,ni_me,monthly,vw_cap,1,3839,1455,2007-11-30,0.0202181583268001
usa,ni_me,monthly,vw_cap,1,3865,1503,2007-12-31,-0.0180696346072445
usa,ni_me,monthly,vw_cap,1,3834,1495,2008-01-31,0.065990378843462
usa,ni_me,monthly,vw_cap,1,3857,1451,2008-02-29,-0.00914354699087956
usa,ni_me,monthly,vw_cap,1,3848,1433,2008-03-31,-0.00482600188248791
usa,ni_me,monthly,vw_cap,1,3844,1464,2008-04-30,-0.00041413754420308
usa,ni_me,monthly,vw_cap,1,3919,1505,2008-05-31,-0.0157591732552133
usa,ni_me,monthly,vw_cap,1,3881,1506,2008-06-30,-0.0429305806375707
usa,ni_me,monthly,vw_cap,1,3856,1518,2008-07-31,0.0457335522883935
usa,ni_me,monthly,vw_cap,1,3815,1467,2008-08-31,0.0265139890332822
usa,ni_me,monthly,vw_cap,1,3798,1446,2008-09-30,0.04183951775912
usa,ni_me,monthly,vw_cap,1,3768,1420,2008-10-31,0.00301019644714484
usa,ni_me,monthly,vw_cap,1,3771,1408,2008-11-30,-0.00103393868134632
usa,ni_me,monthly,vw_cap,1,3768,1466,2008-12-31,0.038607553823025
usa,ni_me,monthly,vw_cap,1,3756,1486,2009-01-31,-0.0328815365710402
usa,ni_me,monthly,vw_cap,1,3710,1365,2009-02-28,-0.0233199799037748
usa,ni_me,monthly,vw_cap,1,3668,1373,2009-03-31,-0.0000460159582996306
usa,ni_me,monthly,vw_cap,1,3676,1403,2009-04-30,0.0915827013878995
usa,ni_me,monthly,vw_cap,1,3727,1302,2009-05-31,0.00593603714348762
usa,ni_me,monthly,vw_cap,1,3622,1255,2009-06-30,-0.00130627813526671
usa,ni_me,monthly,vw_cap,1,3599,1253,2009-07-31,-0.0160046703753876
usa,ni_me,monthly,vw_cap,1,3577,1235,2009-08-31,-0.028715034749604
usa,ni_me,monthly,vw_cap,1,3571,1268,2009-09-30,-0.0220139513051793
usa,ni_me,monthly,vw_cap,1,3542,1286,2009-10-31,0.0538911516797788
usa,ni_me,monthly,vw_cap,1,3574,1248,2009-11-30,0.000710272707020926
usa,ni_me,monthly,vw_cap,1,3570,1259,2009-12-31,-0.0290405568809002
usa,ni_me,monthly,vw_cap,1,3535,1269,2010-01-31,0.011160680334722
usa,ni_me,monthly,vw_cap,1,3516,1253,2010-02-28,-0.0206669323267676
usa,ni_me,monthly,vw_cap,1,3497,1258,2010-03-31,-0.0248747715938185
usa,ni_me,monthly,vw_cap,1,3472,1267,2010-04-30,-0.0334774755392507
usa,ni_me,monthly,vw_cap,1,3509,1261,2010-05-31,0.0213143530672483
usa,ni_me,monthly,vw_cap,1,3497,1267,2010-06-30,0.0336693531425052
usa,ni_me,monthly,vw_cap,1,3467,1250,2010-07-31,-0.00573783337753814
usa,ni_me,monthly,vw_cap,1,3495,1285,2010-08-31,0.0117683164776971
usa,ni_me,monthly,vw_cap,1,3490,1291,2010-09-30,-0.0209494988360007
usa,ni_me,monthly,vw_cap,1,3478,1314,2010-10-31,-0.00568351047658249
usa,ni_me,monthly,vw_cap,1,3431,1309,2010-11-30,-0.0257682119859418
usa,ni_me,monthly,vw_cap,1,3381,1295,2010-12-31,-0.0205278479231985
usa,ni_me,monthly,vw_cap,1,3377,1320,2011-01-31,0.0130101176951122
usa,ni_me,monthly,vw_cap,1,3366,1342,2011-02-28,-0.0107200579240338
usa,ni_me,monthly,vw_cap,1,3379,1350,2011-03-31,-0.0101305305058965
usa,ni_me,monthly,vw_cap,1,3345,1351,2011-04-30,0.00927011277960021
usa,ni_me,monthly,vw_cap,1,3402,1398,2011-05-31,0.0109737375825208
usa,ni_me,monthly,vw_cap,1,3380,1375,2011-06-30,0.00981660692062282
usa,ni_me,monthly,vw_cap,1,3364,1372,2011-07-31,-0.00701238056930261
usa,ni_me,monthly,vw_cap,1,3376,1366,2011-08-31,0.0296201577734078
usa,ni_me,monthly,vw_cap,1,3367,1363,2011-09-30,0.0219279175980228
usa,ni_me,monthly,vw_cap,1,3345,1321,2011-10-31,0.0218662819456798
usa,ni_me,monthly,vw_cap,1,3370,1355,2011-11-30,-0.000867329347716455
usa,ni_me,monthly,vw_cap,1,3357,1344,2011-12-31,0.017615121516964
usa,ni_me,monthly,vw_cap,1,3359,1350,2012-01-31,0.00637502496956158
usa,ni_me,monthly,vw_cap,1,3348,1324,2012-02-29,-0.0112849853891722
usa,ni_me,monthly,vw_cap,1,3327,1328,2012-03-31,-0.00731626897305226
usa,ni_me,monthly,vw_cap,1,3304,1322,2012-04-30,-0.00808152148006532
usa,ni_me,monthly,vw_cap,1,3337,1344,2012-05-31,-0.00525731688979438
usa,ni_me,monthly,vw_cap,1,3319,1317,2012-06-30,-0.00800577312985239
usa,ni_me,monthly,vw_cap,1,3303,1317,2012-07-31,0.0177522419920397
usa,ni_me,monthly,vw_cap,1,3302,1316,2012-08-31,-0.00169823493627163
usa,ni_me,monthly,vw_cap,1,3293,1327,2012-09-30,-0.00941048315661588
usa,ni_me,monthly,vw_cap,1,3258,1322,2012-10-31,0.0326595015084648
usa,ni_me,monthly,vw_cap,1,3266,1304,2012-11-30,0.00569324433187641
usa,ni_me,monthly,vw_cap,1,3276,1327,2012-12-31,0.00461189398506581
usa,ni_me,monthly,vw_cap,1,3242,1316,2013-01-31,0.00663943690504556
usa,ni_me,monthly,vw_cap,1,3225,1302,2013-02-28,0.012329863144597
usa,ni_me,monthly,vw_cap,1,3219,1305,2013-03-31,-0.00466650132810265
usa,ni_me,monthly,vw_cap,1,3207,1303,2013-04-30,0.00412392415355417
usa,ni_me,monthly,vw_cap,1,3241,1345,2013-05-31,-0.00354165149320342
usa,ni_me,monthly,vw_cap,1,3222,1322,2013-06-30,0.00643662418468326
usa,ni_me,monthly,vw_cap,1,3218,1318,2013-07-31,-0.0116688220656938
